frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
2818,0.73528290,0.98580314,7710,0.35963058,0.99642511,3771,0.37565231,-0.01062196,0.54745674,0.73528290
2819,0.72660446,0.98583717,7619,0.36516190,0.99616352,3829,0.36144257,-0.01032635,0.54588318,0.72660446
2820,0.72927475,0.98594407,7647,0.36764145,0.99611524,3855,0.36163330,-0.01017118,0.54845810,0.72927475
2821,0.70638657,0.98606270,7407,0.34275055,0.99649463,3594,0.36363602,-0.01043193,0.52456856,0.70638657
2822,0.69856644,0.98651749,7325,0.35572052,0.99639353,3730,0.34284592,-0.00987604,0.52714348,0.69856644
2823,0.69065094,0.98641141,7242,0.34837723,0.99649585,3653,0.34227371,-0.01008444,0.51951408,0.69065094
2824,0.67539215,0.98678334,7082,0.34208298,0.99664366,3587,0.33330917,-0.00986032,0.50873756,0.67539215
2825,0.78830719,0.99082893,8266,0.35715103,0.99699446,3745,0.43115616,-0.00616553,0.57272911,0.78830719
2826,0.78239441,0.99113631,8204,0.35257339,0.99704161,3697,0.42982101,-0.00590530,0.56748390,0.78239441
2827,0.79555511,0.99061597,8342,0.36783218,0.99661632,3857,0.42772293,-0.00600035,0.58169365,0.79555511
2828,0.77095032,0.99102075,8084,0.35448074,0.99679482,3717,0.41646957,-0.00577407,0.56271553,0.77095032
2829,0.76770782,0.99102921,8050,0.35085678,0.99685067,3679,0.41685104,-0.00582147,0.55928230,0.76770782
2830,0.75492859,0.99131639,7916,0.34751892,0.99686443,3644,0.40740967,-0.00554804,0.55122375,0.75492859
2831,0.74825287,0.99142821,7846,0.33845901,0.99695458,3549,0.40979385,-0.00552637,0.54335594,0.74825287
2832,0.75893402,0.99152677,7958,0.36134720,0.99687696,3789,0.39758682,-0.00535019,0.56014061,0.75893402
2833,1.60484314,0.97879665,16828,1.00288391,0.99093359,10516,0.60195923,-0.01213694,1.30386353,1.60484314
2834,1.59425735,0.97850778,16717,0.99325180,0.99100044,10415,0.60100555,-0.01249265,1.29375458,1.59425735
2835,1.61495209,0.97834526,16934,0.99945068,0.99096059,10480,0.61550140,-0.01261533,1.30720139,1.61495209
2836,1.63393021,0.97857690,17133,1.03607178,0.99083891,10864,0.59785843,-0.01226201,1.33500099,1.63393021
2837,1.61142349,0.97851989,16897,0.98495483,0.99110737,10328,0.62646866,-0.01258748,1.29818916,1.61142349
2838,1.60217285,0.97840502,16800,0.98600388,0.99112228,10339,0.61616898,-0.01271726,1.29408836,1.60217285
2839,1.59969330,0.97874085,16774,0.97503662,0.99133286,10224,0.62465668,-0.01259200,1.28736496,1.59969330
2840,1.64041519,0.97812371,17201,1.01594925,0.99105368,10653,0.62446594,-0.01292996,1.32818222,1.64041519
2841,0.29850006,0.99240355,3130,0.05340576,0.99923072,560,0.24509430,-0.00682717,0.17595291,0.29850006
2842,0.30412674,0.99219536,3189,0.04787445,0.99915915,502,0.25625229,-0.00696379,0.17600060,0.30412674
2843,0.30145645,0.99233021,3161,0.05073547,0.99923154,532,0.25072098,-0.00690133,0.17609596,0.30145645
2844,0.30527115,0.99216940,3201,0.04911423,0.99917242,515,0.25615692,-0.00700302,0.17719269,0.30527115
2845,0.29954910,0.99249836,3141,0.04673004,0.99917462,490,0.25281906,-0.00667626,0.17313957,0.29954910
2846,0.32062531,0.99197987,3362,0.06237030,0.99912233,654,0.25825500,-0.00714246,0.19149780,0.32062531
2847,0.30555725,0.99230476,3204,0.04634857,0.99916137,486,0.25920868,-0.00685661,0.17595291,0.30555725
2848,0.31833649,0.99178131,3338,0.05922318,0.99912663,621,0.25911331,-0.00734532,0.18877983,0.31833649
2849,0.33416748,0.99066969,3504,0.06675720,0.99886627,700,0.26741028,-0.00819658,0.20046234,0.33416748
2850,0.33950806,0.99039031,3560,0.06856918,0.99886726,719,0.27093887,-0.00847695,0.20403862,0.33950806
2851,0.34780502,0.99032830,3647,0.05521774,0.99890422,579,0.29258728,-0.00857592,0.20151138,0.34780502
2852,0.34666061,0.99030973,3635,0.05588531,0.99889834,586,0.29077530,-0.00858862,0.20127296,0.34666061
2853,0.35018921,0.99022388,3672,0.04777908,0.99897949,501,0.30241013,-0.00875561,0.19898415,0.35018921
2854,0.36334991,0.98979577,3810,0.05636215,0.99865831,591,0.30698776,-0.00886253,0.20985603,0.36334991
2855,0.35524368,0.98996024,3725,0.05521774,0.99886178,579,0.30002594,-0.00890154,0.20523071,0.35524368
2856,0.81262589,0.98632796,8521,0.20256042,0.99756380,2124,0.61006546,-0.01123584,0.50759315,0.81262589
2857,0.81548691,0.98626289,8551,0.20761490,0.99754732,2177,0.60787201,-0.01128443,0.51155090,0.81548691
2858,0.79669952,0.98640631,8354,0.19807816,0.99758303,2077,0.59862137,-0.01117672,0.49738884,0.79669952
2859,0.90904236,0.98535353,9532,0.29182434,0.99667987,3060,0.61721802,-0.01132634,0.60043335,0.90904236
2860,0.89540482,0.98543784,9389,0.28247833,0.99674869,2962,0.61292648,-0.01131085,0.58894157,0.89540482
2861,0.80051422,0.98609652,8394,0.20084381,0.99719797,2106,0.59967041,-0.01110146,0.50067902,0.80051422
2862,0.87404251,0.98568045,9165,0.26922226,0.99680854,2823,0.60482025,-0.01112809,0.57163239,0.87404251
2863,0.83494186,0.98614794,8755,0.28114319,0.99679504,2948,0.55379868,-0.01064710,0.55804253,0.83494186
2864,0.28390884,0.99709366,2977,0.09231567,0.99921687,968,0.19159317,-0.00212321,0.18811226,0.28390884
2865,0.28543472,0.99705481,2993,0.08468628,0.99916749,888,0.20074844,-0.00211267,0.18506050,0.28543472
2866,0.28476715,0.99708909,2986,0.09155273,0.99923527,960,0.19321442,-0.00214617,0.18815994,0.28476715
2867,0.28820038,0.99710030,3022,0.09431839,0.99906048,989,0.19388199,-0.00196018,0.19125938,0.28820038
2868,0.28724670,0.99706229,3012,0.09031296,0.99918869,947,0.19693375,-0.00212640,0.18877983,0.28724670
2869,0.28152466,0.99700269,2952,0.08230209,0.99917318,863,0.19922256,-0.00217049,0.18191338,0.28152466
2870,0.29392242,0.99701172,3082,0.09078979,0.99917798,952,0.20313263,-0.00216625,0.19235611,0.29392242
2871,0.29754639,0.99683143,3120,0.09450912,0.99905629,991,0.20303726,-0.00222486,0.19602776,0.29754639
2872,0.87518692,0.99380132,9177,0.82216263,0.99451879,8621,0.05302429,-0.00071747,0.84867477,0.87518692
2873,0.89836121,0.99367455,9420,0.82445145,0.99449539,8645,0.07390976,-0.00082084,0.86140633,0.89836121
2874,0.89807510,0.99354597,9417,0.84247589,0.99430897,8834,0.05559921,-0.00076300,0.87027550,0.89807510
2875,0.88376999,0.99361186,9267,0.81024170,0.99448274,8496,0.07352829,-0.00087088,0.84700584,0.88376999
2876,0.90446472,0.99362818,9484,0.84905624,0.99434442,8903,0.05540848,-0.00071624,0.87676048,0.90446472
2877,0.88405609,0.99363919,9270,0.81787109,0.99444124,8576,0.06618500,-0.00080205,0.85096359,0.88405609
2878,0.88844299,0.99351381,9316,0.82979202,0.99431181,8701,0.05865097,-0.00079800,0.85911751,0.88844299
2879,0.91285706,0.99316325,9572,0.84896088,0.99398969,8902,0.06389618,-0.00082645,0.88090897,0.91285706
2880,0.05149841,0.99917971,540,0.09813309,0.99846103,1029,-0.04663467,0.00071869,0.07481575,0.09813309
2881,0.05159378,0.99913697,541,0.08544922,0.99851073,896,-0.03385544,0.00062624,0.06852150,0.08544922
2882,0.05636215,0.99910789,591,0.10356903,0.99836180,1086,-0.04720688,0.00074608,0.07996559,0.10356903
2883,0.05664825,0.99908038,594,0.08945465,0.99842655,938,-0.03280640,0.00065382,0.07305145,0.08945465
2884,0.07963181,0.99874572,835,0.12826920,0.99796468,1345,-0.04863739,0.00078104,0.10395050,0.12826920
2885,0.05397797,0.99908457,566,0.08888245,0.99842500,932,-0.03490448,0.00065956,0.07143021,0.08888245
2886,0.05426407,0.99905598,569,0.10471344,0.99830677,1098,-0.05044937,0.00074921,0.07948875,0.10471344
2887,0.05435944,0.99910800,570,0.09231567,0.99839099,968,-0.03795624,0.00071700,0.07333755,0.09231567
2888,0.20084381,0.99692208,2106,0.04711151,0.99855999,494,0.15373230,-0.00163791,0.12397766,0.20084381
2889,0.19102097,0.99713457,2003,0.04272461,0.99841708,448,0.14829636,-0.00128252,0.11687279,0.19102097
2890,0.20675659,0.99679859,2168,0.04634857,0.99875399,486,0.16040802,-0.00195540,0.12655258,0.20675659
2891,0.20380020,0.99696778,2137,0.03995895,0.99845989,419,0.16384125,-0.00149210,0.12187958,0.20380020
2892,0.21162033,0.99674053,2219,0.05245209,0.99838064,550,0.15916824,-0.00164011,0.13203621,0.21162033
2893,0.30212402,0.99588058,3168,0.13580322,0.99756712,1424,0.16632080,-0.00168654,0.21896362,0.30212402
2894,0.21066666,0.99686299,2209,0.04806519,0.99836405,504,0.16260147,-0.00150106,0.12936592,0.21066666
2895,0.20627975,0.99694239,2163,0.04034042,0.99846606,423,0.16593933,-0.00152367,0.12331009,0.20627975
2896,0.19683838,0.99789886,2064,0.48055649,0.99606449,5039,-0.28371811,0.00183436,0.33869743,0.48055649
2897,0.18157959,0.99806245,1904,0.44527054,0.99584499,4669,-0.26369095,0.00221746,0.31342506,0.44527054
2898,0.18405914,0.99795907,1930,0.45738220,0.99581564,4796,-0.27332306,0.00214343,0.32072067,0.45738220
2899,0.17414093,0.99806510,1826,0.42285919,0.99637612,4434,-0.24871826,0.00168899,0.29850006,0.42285919
2900,0.18815994,0.99805957,1973,0.45261383,0.99591701,4746,-0.26445389,0.00214256,0.32038689,0.45261383
2901,0.18787384,0.99758242,1970,0.43067932,0.99552762,4516,-0.24280548,0.00205480,0.30927658,0.43067932
2902,0.17271042,0.99815065,1811,0.41942596,0.99650659,4398,-0.24671555,0.00164407,0.29606819,0.41942596
2903,0.17213821,0.99815485,1805,0.39663315,0.99625031,4159,-0.22449493,0.00190454,0.28438568,0.39663315
2904,0.33617020,0.99718478,3525,0.11119843,0.99948030,1166,0.22497177,-0.00229552,0.22368431,0.33617020
2905,0.29706955,0.99736940,3115,0.06875992,0.99958379,721,0.22830963,-0.00221439,0.18291473,0.29706955
2906,0.30012131,0.99736348,3147,0.07381439,0.99958723,774,0.22630692,-0.00222376,0.18696785,0.30012131
2907,0.28028488,0.99755436,2939,0.06275177,0.99962588,658,0.21753311,-0.00207152,0.17151833,0.28028488
2908,0.29087067,0.99743223,3050,0.07400513,0.99956178,776,0.21686554,-0.00212956,0.18243790,0.29087067
2909,0.28362274,0.99713749,2974,0.07171631,0.99915082,752,0.21190643,-0.00201333,0.17766953,0.28362274
2910,0.27809143,0.99754917,2916,0.05598068,0.99964717,587,0.22211075,-0.00209800,0.16703606,0.27809143
2911,0.54969788,0.99293287,5764,0.12207031,0.99871676,1280,0.42762756,-0.00578389,0.33588409,0.54969788
2912,0.55351257,0.99291413,5804,0.10690689,0.99875428,1121,0.44660568,-0.00584015,0.33020973,0.55351257
2913,0.54588318,0.99293360,5724,0.12226105,0.99867439,1282,0.42362213,-0.00574079,0.33407211,0.54588318
2914,0.54292679,0.99291351,5693,0.10509491,0.99872606,1102,0.43783188,-0.00581255,0.32401085,0.54292679
2915,0.53672791,0.99303176,5628,0.12311935,0.99866386,1291,0.41360855,-0.00563210,0.32992363,0.53672791
2916,0.51984787,0.99313664,5451,0.10232925,0.99873062,1073,0.41751862,-0.00559399,0.31108856,0.51984787
2917,0.52700043,0.99315539,5526,0.12426376,0.99867624,1303,0.40273666,-0.00552085,0.32563210,0.52700043
2918,0.52385330,0.99307209,5493,0.11177063,0.99866996,1172,0.41208267,-0.00559787,0.31781197,0.52385330
2919,0.93574524,0.99285207,9812,0.58584213,0.99602991,6143,0.34990311,-0.00317785,0.76079369,0.93574524
2920,0.90837479,0.99329633,9525,0.54941177,0.99653603,5761,0.35896301,-0.00323970,0.72889328,0.90837479
2921,0.91390610,0.99309813,9583,0.56571960,0.99632723,5932,0.34818649,-0.00322911,0.73981285,0.91390610
2922,0.89359283,0.99312811,9370,0.53367615,0.99637708,5596,0.35991669,-0.00324898,0.71363449,0.89359283
2923,0.89368820,0.99296181,9371,0.54483414,0.99618559,5713,0.34885406,-0.00322378,0.71926117,0.89368820
2924,0.89149475,0.99328746,9348,0.52347183,0.99673196,5489,0.36802292,-0.00344450,0.70748329,0.89149475
2925,0.88777542,0.99318305,9309,0.53243637,0.99657351,5583,0.35533905,-0.00339046,0.71010590,0.88777542
2926,0.94470978,0.99302432,9906,0.57373047,0.99642892,6016,0.37097931,-0.00340460,0.75922012,0.94470978
2927,0.42572021,0.99258000,4464,0.09202957,0.99942272,965,0.33369064,-0.00684272,0.25887489,0.42572021
2928,0.42123795,0.99261606,4417,0.07915497,0.99951506,830,0.34208298,-0.00689900,0.25019646,0.42123795
2929,0.42095184,0.99258668,4414,0.08316040,0.99949061,872,0.33779144,-0.00690393,0.25205612,0.42095184
2930,0.42095184,0.99258668,4414,0.07162094,0.99954648,751,0.34933090,-0.00695980,0.24628639,0.42095184
2931,0.42839050,0.99254194,4492,0.07247925,0.99956072,760,0.35591125,-0.00701878,0.25043488,0.42839050
2932,0.42924881,0.99250323,4501,0.06389618,0.99961730,670,0.36535263,-0.00711407,0.24657249,0.42924881
2933,0.45995712,0.99215118,4823,0.09145737,0.99941029,959,0.36849976,-0.00725911,0.27570724,0.45995712
2934,0.56009293,0.99146015,5873,0.21448135,0.99831659,2249,0.34561157,-0.00685643,0.38728714,0.56009293
2935,0.21591187,0.99670617,2264,0.11014938,0.99934140,1155,0.10576248,-0.00263523,0.16303062,0.21591187
2936,0.21371841,0.99671344,2241,0.09984970,0.99936811,1047,0.11386871,-0.00265467,0.15678406,0.21371841
2937,0.22287369,0.99661052,2337,0.10871887,0.99929736,1140,0.11415482,-0.00268684,0.16579628,0.22287369
2938,0.25234222,0.99651283,2646,0.13237000,0.99925479,1388,0.11997223,-0.00274196,0.19235611,0.25234222
2939,0.21486282,0.99661803,2253,0.10166168,0.99931405,1066,0.11320114,-0.00269602,0.15826225,0.21486282
2940,0.22029877,0.99660078,2310,0.09269714,0.99935487,972,0.12760162,-0.00275410,0.15649796,0.22029877
2941,0.23994446,0.99641512,2516,0.12140274,0.99912051,1273,0.11854172,-0.00270538,0.18067360,0.23994446
2942,0.23403168,0.99647582,2454,0.11091232,0.99919636,1163,0.12311935,-0.00272053,0.17247200,0.23403168
2943,0.09317398,0.99902541,977,0.09498596,0.99920745,996,-0.00181198,-0.00018204,0.09407997,0.09498596
2944,0.08993149,0.99890026,943,0.07686615,0.99932096,806,0.01306534,-0.00042070,0.08339882,0.08993149
2945,0.09746552,0.99886597,1022,0.08811951,0.99927587,924,0.00934601,-0.00040990,0.09279251,0.09746552
2946,0.08935928,0.99907213,937,0.07333755,0.99944710,769,0.01602173,-0.00037497,0.08134842,0.08935928
2947,0.08745193,0.99900721,917,0.08220673,0.99943942,862,0.00524521,-0.00043221,0.08482933,0.08745193
2948,0.09574890,0.99893663,1004,0.06961823,0.99943274,730,0.02613068,-0.00049611,0.08268356,0.09574890
2949,0.11644363,0.99864567,1221,0.10223389,0.99913940,1072,0.01420975,-0.00049373,0.10933876,0.11644363
2950,0.10204315,0.99876752,1070,0.08745193,0.99923245,917,0.01459122,-0.00046493,0.09474754,0.10204315
2951,0.34217834,0.99763742,3588,0.30641556,0.99796113,3213,0.03576279,-0.00032370,0.32429695,0.34217834
2952,0.32844543,0.99767458,3444,0.29306412,0.99801541,3073,0.03538132,-0.00034083,0.31075478,0.32844543
2953,0.31805038,0.99773278,3335,0.29153824,0.99806640,3057,0.02651215,-0.00033362,0.30479431,0.31805038
2954,0.31747818,0.99770339,3329,0.28533936,0.99809331,2992,0.03213882,-0.00038992,0.30140877,0.31747818
2955,0.30851364,0.99783722,3235,0.28028488,0.99811690,2939,0.02822876,-0.00027968,0.29439926,0.30851364
2956,0.29115677,0.99791888,3053,0.27370453,0.99820400,2870,0.01745224,-0.00028512,0.28243065,0.29115677
2957,0.29640198,0.99781427,3108,0.27971268,0.99807589,2933,0.01668930,-0.00026163,0.28805733,0.29640198
2958,0.28352737,0.99791701,2973,0.27112961,0.99818235,2843,0.01239777,-0.00026534,0.27732849,0.28352737
2959,0.62093735,0.99579443,6511,0.60453415,0.99693691,6339,0.01640320,-0.00114249,0.61273575,0.62093735
2960,0.59299469,0.99592456,6218,0.56123734,0.99717592,5885,0.03175735,-0.00125136,0.57711601,0.59299469
2961,0.59003830,0.99609374,6187,0.56514740,0.99726457,5926,0.02489090,-0.00117083,0.57759285,0.59003830
2962,0.57306290,0.99607147,6009,0.52947998,0.99745101,5552,0.04358292,-0.00137954,0.55127144,0.57306290
2963,0.55742264,0.99632104,5845,0.51746368,0.99755434,5426,0.03995895,-0.00123330,0.53744316,0.55742264
2964,0.53758621,0.99646790,5637,0.49409866,0.99764493,5181,0.04348755,-0.00117703,0.51584244,0.53758621
2965,0.53939819,0.99615886,5656,0.49619675,0.99737896,5203,0.04320145,-0.00122010,0.51779747,0.53939819
2966,0.50888062,0.99657066,5336,0.45604706,0.99782268,4782,0.05283356,-0.00125201,0.48246384,0.50888062
2967,0.04863739,0.99949637,510,0.05102158,0.99958148,535,-0.00238419,-0.00008511,0.04982948,0.05102158
2968,0.04234314,0.99958272,444,0.03337860,0.99977865,350,0.00896454,-0.00019594,0.03786087,0.04234314
2969,0.04367828,0.99956784,458,0.04253387,0.99957151,446,0.00114441,-0.00000367,0.04310608,0.04367828
2970,0.04701614,0.99956536,493,0.04186630,0.99973538,439,0.00514984,-0.00017001,0.04444122,0.04701614
2971,0.04444122,0.99958149,466,0.03166199,0.99970211,332,0.01277924,-0.00012063,0.03805161,0.04444122
2972,0.07934570,0.99945179,832,0.07543564,0.99946159,791,0.00391006,-0.00000979,0.07739067,0.07934570
2973,0.04720688,0.99955420,495,0.02975464,0.99978647,312,0.01745224,-0.00023227,0.03848076,0.04720688
2974,0.02603531,0.99933958,273,0.05970001,0.99921826,626,-0.03366470,0.00012132,0.04286766,0.05970001
2975,0.03194809,0.99917629,335,0.05693436,0.99908666,597,-0.02498627,0.00008963,0.04444122,0.05693436
2976,0.02059937,0.99951069,216,0.05645752,0.99933001,592,-0.03585815,0.00018068,0.03852844,0.05645752
2977,0.02775192,0.99950048,291,0.05044937,0.99935512,529,-0.02269745,0.00014536,0.03910065,0.05044937
2978,0.02775192,0.99926051,291,0.06198883,0.99914208,650,-0.03423691,0.00011843,0.04487038,0.06198883
2979,0.02298355,0.99936884,241,0.05006790,0.99928067,525,-0.02708435,0.00008817,0.03652573,0.05006790
2980,0.03700256,0.99921952,388,0.06465912,0.99904308,678,-0.02765656,0.00017644,0.05083084,0.06465912
2981,0.02565384,0.99924282,269,0.05550385,0.99914990,582,-0.02985001,0.00009292,0.04057884,0.05550385
2982,0.09346008,0.99911248,980,0.10461807,0.99871409,1097,-0.01115799,0.00039839,0.09903908,0.10461807
2983,0.10738373,0.99909078,1126,0.10881424,0.99865756,1141,-0.00143051,0.00043321,0.10809898,0.10881424
2984,0.08468628,0.99926729,888,0.11196136,0.99855159,1174,-0.02727509,0.00071570,0.09832382,0.11196136
2985,0.09546280,0.99904103,1001,0.09689331,0.99852482,1016,-0.00143051,0.00051621,0.09617805,0.09689331
2986,0.11491776,0.99843001,1205,0.12998581,0.99777700,1363,-0.01506805,0.00065300,0.12245178,0.12998581
2987,0.08573532,0.99918955,899,0.09574890,0.99864047,1004,-0.01001358,0.00054908,0.09074211,0.09574890
2988,0.09307861,0.99909129,976,0.09946823,0.99875081,1043,-0.00638962,0.00034048,0.09627342,0.09946823
2989,0.09822845,0.99913663,1030,0.09775162,0.99862372,1025,0.00047684,0.00051292,0.09799004,0.09822845
2990,0.07677078,0.99908688,805,0.10976791,0.99893032,1151,-0.03299713,0.00015656,0.09326935,0.10976791
2991,0.07781982,0.99893743,816,0.09660721,0.99890433,1013,-0.01878738,0.00003310,0.08721352,0.09660721
2992,0.07982254,0.99899465,837,0.10547638,0.99888454,1106,-0.02565384,0.00011011,0.09264946,0.10547638
2993,0.07762909,0.99903375,814,0.09508133,0.99894254,997,-0.01745224,0.00009121,0.08635521,0.09508133
2994,0.08373260,0.99895605,878,0.10366440,0.99885929,1087,-0.01993179,0.00009676,0.09369850,0.10366440
2995,0.08096695,0.99895866,849,0.09565353,0.99897716,1003,-0.01468658,-0.00001850,0.08831024,0.09565353
2996,0.07867813,0.99906960,825,0.09117126,0.99906654,956,-0.01249313,0.00000306,0.08492470,0.09117126
2997,0.07705688,0.99903279,808,0.07572174,0.99909990,794,0.00133514,-0.00006711,0.07638931,0.07705688
2998,0.16660690,0.99656554,1747,0.08497238,0.99939058,891,0.08163452,-0.00282504,0.12578964,0.16660690
2999,0.17185211,0.99630575,1802,0.07438660,0.99943405,780,0.09746552,-0.00312830,0.12311935,0.17185211
3000,0.16584396,0.99644561,1739,0.08497238,0.99937653,891,0.08087158,-0.00293092,0.12540817,0.16584396
3001,0.17127991,0.99644752,1796,0.08449554,0.99935079,886,0.08678436,-0.00290328,0.12788773,0.17127991
3002,0.17242432,0.99613298,1808,0.08630753,0.99924000,905,0.08611679,-0.00310702,0.12936592,0.17242432
3003,0.17356873,0.99636404,1820,0.08649826,0.99926636,907,0.08707047,-0.00290232,0.13003349,0.17356873
3004,0.16956329,0.99642682,1778,0.09098053,0.99930717,954,0.07858276,-0.00288035,0.13027191,0.16956329
3005,0.18510818,0.99598635,1941,0.08611679,0.99936309,903,0.09899139,-0.00337674,0.13561249,0.18510818
3006,0.29296875,0.99757875,3072,0.23431778,0.99888324,2457,0.05865097,-0.00130449,0.26364326,0.29296875
3007,0.31156540,0.99741932,3267,0.21724701,0.99910677,2278,0.09431839,-0.00168745,0.26440620,0.31156540
3008,0.29439926,0.99751397,3087,0.21171570,0.99908128,2220,0.08268356,-0.00156730,0.25305748,0.29439926
3009,0.28562546,0.99756041,2995,0.19350052,0.99923235,2029,0.09212494,-0.00167194,0.23956299,0.28562546
3010,0.28352737,0.99756107,2973,0.21057129,0.99898335,2208,0.07295609,-0.00142228,0.24704933,0.28352737
3011,0.26903152,0.99768190,2821,0.17585754,0.99926450,1844,0.09317398,-0.00158261,0.22244453,0.26903152
