frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
3009,0.74481964,0.99109158,7810,0.83589554,0.99197679,8765,-0.09107590,-0.00088521,0.79035759,0.83589554
3010,0.75330734,0.99086185,7899,0.85420609,0.99174440,8957,-0.10089874,-0.00088255,0.80375671,0.85420609
3011,0.78763962,0.99044850,8259,0.89397430,0.99140824,9374,-0.10633469,-0.00095974,0.84080696,0.89397430
3012,0.68378448,0.99036790,7170,0.77371597,0.99425701,8113,-0.08993149,-0.00388911,0.72875023,0.77371597
3013,0.68445206,0.99017437,7177,0.75950623,0.99441173,7964,-0.07505417,-0.00423736,0.72197914,0.75950623
3014,0.69074631,0.98996682,7243,0.76942444,0.99438213,8068,-0.07867813,-0.00441531,0.73008537,0.76942444
3015,0.70257187,0.98972270,7367,0.76942444,0.99440765,8068,-0.06685257,-0.00468495,0.73599815,0.76942444
3016,0.72135925,0.98948101,7564,0.79240799,0.99454318,8309,-0.07104874,-0.00506217,0.75688362,0.79240799
3017,0.40607452,0.99908746,4258,0.29306412,0.99914603,3073,0.11301041,-0.00005857,0.34956932,0.40607452
3018,0.41704178,0.99905105,4373,0.30689240,0.99917932,3218,0.11014938,-0.00012827,0.36196709,0.41704178
3019,0.41017532,0.99905629,4301,0.30403137,0.99920933,3188,0.10614395,-0.00015303,0.35710335,0.41017532
3020,0.41913986,0.99903520,4395,0.31270981,0.99918421,3279,0.10643005,-0.00014901,0.36592484,0.41913986
3021,0.43840408,0.99897372,4597,0.32606125,0.99923572,3419,0.11234283,-0.00026200,0.38223267,0.43840408
3022,0.36401749,0.99873476,3817,0.47121048,0.99877230,4941,-0.10719299,-0.00003754,0.41761398,0.47121048
3023,0.36354065,0.99870655,3812,0.48360825,0.99874372,5071,-0.12006760,-0.00003718,0.42357445,0.48360825
3024,0.36239624,0.99876174,3800,0.48685074,0.99876665,5105,-0.12445450,-0.00000491,0.42462349,0.48685074
3025,0.35562515,0.99879102,3729,0.48894882,0.99874924,5127,-0.13332367,0.00004178,0.42228699,0.48894882
3026,0.37689209,0.99870539,3952,0.51269531,0.99871836,5376,-0.13580322,-0.00001297,0.44479370,0.51269531
3027,0.31518936,0.99912083,3305,0.73108673,0.99399002,7666,-0.41589737,0.00513081,0.52313805,0.73108673
3028,0.31843185,0.99914251,3339,0.74329376,0.99398034,7794,-0.42486191,0.00516216,0.53086281,0.74329376
3029,0.31547546,0.99919157,3308,0.74386597,0.99394563,7800,-0.42839050,0.00524594,0.52967072,0.74386597
3030,0.31757355,0.99922376,3330,0.74272156,0.99381930,7788,-0.42514801,0.00540446,0.53014755,0.74272156
3031,0.33216476,0.99915552,3483,0.74768066,0.99374896,7840,-0.41551590,0.00540657,0.53992271,0.74768066
3032,0.53758621,0.99670796,5637,1.03721619,0.98559678,10876,-0.49962997,0.01111119,0.78740120,1.03721619
3033,0.54788589,0.99661389,5745,1.04770660,0.98520028,10986,-0.49982071,0.01141361,0.79779625,1.04770660
3034,0.56562424,0.99654002,5931,1.07107162,0.98496670,11231,-0.50544739,0.01157332,0.81834793,1.07107162
3035,0.57506561,0.99649225,6030,1.07736588,0.98466431,11297,-0.50230026,0.01182794,0.82621574,1.07736588
3036,0.58574677,0.99628311,6142,1.09367371,0.98421540,11468,-0.50792694,0.01206771,0.83971024,1.09367371
3037,0.29773712,0.99867986,3122,1.41229630,0.98061378,14809,-1.11455917,0.01806608,0.85501671,1.41229630
3038,0.30593872,0.99866605,3208,1.44796371,0.98054555,15183,-1.14202499,0.01812050,0.87695122,1.44796371
3039,0.30088425,0.99865757,3155,1.45950317,0.98016718,15304,-1.15861893,0.01849039,0.88019371,1.45950317
3040,0.30860901,0.99867373,3236,1.49269104,0.97972320,15652,-1.18408203,0.01895053,0.90065002,1.49269104
3041,0.31480789,0.99866550,3301,1.52540207,0.97931392,15995,-1.21059418,0.01935158,0.92010498,1.52540207
3042,0.42018890,0.99756874,4406,0.52070618,0.99598058,5460,-0.10051727,0.00158816,0.47044754,0.52070618
3043,0.43649673,0.99749409,4577,0.54559708,0.99578599,5721,-0.10910034,0.00170810,0.49104691,0.54559708
3044,0.44212341,0.99744733,4636,0.55665970,0.99573891,5837,-0.11453629,0.00170841,0.49939156,0.55665970
3045,0.43430328,0.99749897,4554,0.56533813,0.99557882,5928,-0.13103485,0.00192016,0.49982071,0.56533813
3046,0.42963028,0.99746189,4505,0.57744980,0.99532095,6055,-0.14781952,0.00214094,0.50354004,0.57744980
3047,0.51107407,0.99779851,5359,0.44488907,0.99787689,4665,0.06618500,-0.00007838,0.47798157,0.51107407
3048,0.51155090,0.99780037,5364,0.43544769,0.99789395,4566,0.07610321,-0.00009358,0.47349930,0.51155090
3049,0.51746368,0.99778754,5426,0.44870377,0.99788183,4705,0.06875992,-0.00009428,0.48308372,0.51746368
3050,0.52270889,0.99779002,5481,0.44479370,0.99784960,4664,0.07791519,-0.00005958,0.48375130,0.52270889
3051,0.53863525,0.99772826,5648,0.46348572,0.99775442,4860,0.07514954,-0.00002616,0.50106049,0.53863525
3052,0.55341721,0.99775840,5803,0.54473877,0.99724773,5712,0.00867844,0.00051067,0.54907799,0.55341721
3053,0.56667328,0.99767706,5942,0.55236816,0.99725432,5792,0.01430511,0.00042275,0.55952072,0.56667328
3054,0.56257248,0.99762936,5899,0.55389404,0.99719450,5808,0.00867844,0.00043486,0.55823326,0.56257248
3055,0.57735443,0.99756654,6054,0.56123734,0.99722332,5885,0.01611710,0.00034322,0.56929588,0.57735443
3056,0.59003830,0.99740015,6187,0.57592392,0.99708538,6039,0.01411438,0.00031477,0.58298111,0.59003830
3057,0.69236755,0.99681084,7260,0.78687668,0.99515170,8251,-0.09450912,0.00165914,0.73962212,0.78687668
3058,0.71334839,0.99680839,7480,0.80242157,0.99509709,8414,-0.08907318,0.00171130,0.75788498,0.80242157
3059,0.71582794,0.99671290,7506,0.80909729,0.99505810,8484,-0.09326935,0.00165480,0.76246262,0.80909729
3060,0.73356628,0.99663065,7692,0.81481934,0.99500475,8544,-0.08125305,0.00162590,0.77419281,0.81481934
3061,0.74291229,0.99657180,7790,0.82244873,0.99495591,8624,-0.07953644,0.00161589,0.78268051,0.82244873
3062,0.58832169,0.99812912,6169,0.50058365,0.99733787,5249,0.08773804,0.00079126,0.54445267,0.58832169
3063,0.59537888,0.99815538,6243,0.49829483,0.99725270,5225,0.09708405,0.00090268,0.54683685,0.59537888
3064,0.60386658,0.99809935,6332,0.50754547,0.99721704,5322,0.09632111,0.00088231,0.55570602,0.60386658
3065,0.61540604,0.99812784,6453,0.50640106,0.99727944,5310,0.10900497,0.00084840,0.56090355,0.61540604
3066,0.62236786,0.99810571,6526,0.51622391,0.99726609,5413,0.10614395,0.00083962,0.56929588,0.62236786
3067,0.73690414,0.99629105,7727,0.46453476,0.99815645,4871,0.27236938,-0.00186540,0.60071945,0.73690414
3068,0.72746277,0.99626446,7628,0.46472549,0.99809960,4873,0.26273727,-0.00183515,0.59609413,0.72746277
3069,0.74338913,0.99619120,7795,0.48179626,0.99806960,5052,0.26159286,-0.00187840,0.61259270,0.74338913
3070,0.75988770,0.99602976,7968,0.48885345,0.99805786,5126,0.27103424,-0.00202810,0.62437057,0.75988770
3071,0.77438354,0.99600446,8120,0.48351288,0.99806487,5070,0.29087067,-0.00206041,0.62894821,0.77438354
3072,0.81539154,0.99254173,8550,0.64439774,0.99721024,6757,0.17099380,-0.00466851,0.72989464,0.81539154
3073,0.82979202,0.99250017,8701,0.67634583,0.99696381,7092,0.15344620,-0.00446364,0.75306892,0.82979202
3074,0.83742142,0.99248306,8781,0.68712234,0.99669917,7205,0.15029907,-0.00421612,0.76227188,0.83742142
3075,0.86097717,0.99238460,9028,0.71010590,0.99645389,7446,0.15087128,-0.00406929,0.78554153,0.86097717
3076,0.86450577,0.99247549,9065,0.72755814,0.99626548,7629,0.13694763,-0.00378999,0.79603195,0.86450577
3077,0.52661896,0.99502773,5522,0.36611557,0.99756437,3839,0.16050339,-0.00253664,0.44636726,0.52661896
3078,0.52871704,0.99502094,5544,0.39243698,0.99729402,4115,0.13628006,-0.00227308,0.46057701,0.52871704
3079,0.52642822,0.99509367,5520,0.40864944,0.99718973,4285,0.11777878,-0.00209606,0.46753883,0.52642822
3080,0.53462982,0.99507793,5606,0.41713715,0.99706823,4374,0.11749268,-0.00199030,0.47588348,0.53462982
3081,0.51994324,0.99521441,5452,0.40836334,0.99713051,4282,0.11157990,-0.00191611,0.46415329,0.51994324
3082,0.75836182,0.99500372,7952,0.67195892,0.99485925,7046,0.08640289,0.00014446,0.71516037,0.75836182
3083,0.77304840,0.99485885,8106,0.67968369,0.99473598,7127,0.09336472,0.00012287,0.72636604,0.77304840
3084,0.78773499,0.99477219,8260,0.68731308,0.99469251,7207,0.10042191,0.00007968,0.73752403,0.78773499
3085,0.80003738,0.99471965,8389,0.69513321,0.99454598,7289,0.10490417,0.00017366,0.74758530,0.80003738
3086,0.81138611,0.99463517,8508,0.70428848,0.99444543,7385,0.10709763,0.00018974,0.75783730,0.81138611
3087,1.21498108,0.99106741,12740,1.01366043,0.99185762,10629,0.20132065,-0.00079021,1.11432076,1.21498108
3088,1.23872757,0.99107561,12989,1.03473663,0.99172135,10850,0.20399094,-0.00064573,1.13673210,1.23872757
3089,1.26857758,0.99097840,13302,1.04942322,0.99170997,11004,0.21915436,-0.00073157,1.15900040,1.26857758
3090,1.26953125,0.99096816,13312,1.05466843,0.99167436,11059,0.21486282,-0.00070621,1.16209984,1.26953125
3091,1.28755569,0.99091862,13501,1.07078552,0.99161230,11228,0.21677017,-0.00069368,1.17917061,1.28755569
3092,1.25703812,0.98961955,13181,2.42128372,0.97339657,25389,-1.16424561,0.01622298,1.83916092,2.42128372
3093,1.28526688,0.98951936,13477,2.48517990,0.97302972,26059,-1.19991302,0.01648965,1.88522339,2.48517990
3094,1.29508972,0.98930463,13580,2.50062943,0.97283413,26221,-1.20553970,0.01647050,1.89785957,2.50062943
3095,1.32675171,0.98904782,13912,2.56958008,0.97250293,26944,-1.24282837,0.01654488,1.94816589,2.56958008
3096,0.72479248,0.99492717,7600,1.40380859,0.98968216,14720,-0.67901611,0.00524501,1.06430054,1.40380859
3097,0.73871613,0.99480924,7746,1.43966675,0.98952001,15096,-0.70095062,0.00528923,1.08919144,1.43966675
3098,0.74834824,0.99469708,7847,1.46036148,0.98934943,15313,-0.71201324,0.00534765,1.10435486,1.46036148
3099,0.76837540,0.99456567,8057,1.48878098,0.98931716,15611,-0.72040558,0.00524851,1.12857819,1.48878098
3100,0.53682327,0.99660902,5629,1.02195740,0.98991923,10716,-0.48513412,0.00668979,0.77939034,1.02195740
3101,0.54435730,0.99652364,5708,1.03015900,0.98991740,10802,-0.48580170,0.00660624,0.78725815,1.03015900
3102,0.55561066,0.99641243,5826,1.03149414,0.99004374,10816,-0.47588348,0.00636869,0.79355240,1.03149414
3103,0.56409836,0.99631918,5915,1.02787018,0.99010680,10778,-0.46377182,0.00621238,0.79598427,1.02787018
3104,0.60119629,0.99573298,6304,0.65126419,0.99717966,6829,-0.05006790,-0.00144668,0.62623024,0.65126419
3105,0.60577393,0.99574096,6352,0.65135956,0.99725617,6830,-0.04558563,-0.00151521,0.62856674,0.65135956
3106,0.59156418,0.99583736,6203,0.65708160,0.99724327,6890,-0.06551743,-0.00140590,0.62432289,0.65708160
3107,0.58116913,0.99607292,6094,0.66576004,0.99720119,6981,-0.08459091,-0.00112827,0.62346458,0.66576004
3108,0.54512024,0.99797615,5716,0.78887939,0.99707118,8272,-0.24375916,0.00090497,0.66699982,0.78887939
3109,0.53596497,0.99803793,5620,0.78401566,0.99707541,8221,-0.24805069,0.00096252,0.65999031,0.78401566
3110,0.54378510,0.99799522,5702,0.79441071,0.99705944,8330,-0.25062561,0.00093578,0.66909790,0.79441071
3111,0.55351257,0.99798684,5804,0.80871582,0.99704203,8480,-0.25520325,0.00094481,0.68111420,0.80871582
3112,0.86107254,0.99668955,9029,0.64744949,0.99678701,6789,0.21362305,-0.00009747,0.75426102,0.86107254
3113,0.86374283,0.99670401,9057,0.64811707,0.99678123,6796,0.21562576,-0.00007722,0.75592995,0.86374283
3114,0.85792542,0.99680625,8996,0.65488815,0.99685149,6867,0.20303726,-0.00004523,0.75640678,0.85792542
3115,0.86669922,0.99686493,9088,0.66776276,0.99690105,7002,0.19893646,-0.00003611,0.76723099,0.86669922
3116,0.86469650,0.99631827,9067,0.55923462,0.99749474,5864,0.30546188,-0.00117647,0.71196556,0.86469650
3117,0.86278915,0.99623319,9047,0.56591034,0.99737095,5934,0.29687881,-0.00113776,0.71434975,0.86278915
3118,0.86278915,0.99616071,9047,0.56924820,0.99729426,5969,0.29354095,-0.00113355,0.71601868,0.86278915
3119,0.87623596,0.99614288,9188,0.57411194,0.99730090,6020,0.30212402,-0.00115802,0.72517395,0.87623596
3120,1.06191635,0.99487921,11135,0.56276321,0.99687979,5901,0.49915314,-0.00200058,0.81233978,1.06191635
3121,1.06582642,0.99488233,11176,0.56114197,0.99689971,5884,0.50468445,-0.00201738,0.81348419,1.06582642
3122,1.07297897,0.99486280,11251,0.55818558,0.99693636,5853,0.51479340,-0.00207356,0.81558228,1.07297897
3123,1.07860565,0.99466853,11310,0.55685043,0.99682278,5839,0.52175522,-0.00215425,0.81772804,1.07860565
3124,1.03559494,0.99271604,10859,0.88529587,0.99421976,9283,0.15029907,-0.00150372,0.96044540,1.03559494
3125,1.05543137,0.99246412,11067,0.90017319,0.99413781,9439,0.15525818,-0.00167369,0.97780228,1.05543137
3126,1.07927322,0.99222496,11317,0.90999603,0.99404796,9542,0.16927719,-0.00182300,0.99463463,1.07927322
3127,1.09128952,0.99207418,11443,0.92220306,0.99407359,9670,0.16908646,-0.00199941,1.00674629,1.09128952
3128,1.03521347,0.99277674,10855,0.83684921,0.99429752,8775,0.19836426,-0.00152078,0.93603134,1.03521347
3129,1.03769302,0.99265398,10881,0.82483292,0.99431875,8649,0.21286011,-0.00166476,0.93126297,1.03769302
3130,1.06134415,0.99254458,11129,0.81329346,0.99444826,8528,0.24805069,-0.00190368,0.93731880,1.06134415
3131,1.09920502,0.99234277,11526,0.83408356,0.99444063,8746,0.26512146,-0.00209786,0.96664429,1.09920502
3132,0.73156357,0.99509184,7671,0.87690353,0.99339779,9195,-0.14533997,0.00169405,0.80423355,0.87690353
3133,0.74501038,0.99496419,7812,0.87232590,0.99335571,9147,-0.12731552,0.00160848,0.80866814,0.87232590
3134,0.76103210,0.99478804,7980,0.86870193,0.99326879,9109,-0.10766983,0.00151925,0.81486702,0.86870193
3135,0.77295303,0.99477740,8105,0.87451935,0.99325037,9170,-0.10156631,0.00152703,0.82373619,0.87451935
3136,0.95558167,0.99245665,10020,0.76818466,0.99406096,8055,0.18739700,-0.00160431,0.86188316,0.95558167
3137,0.97999573,0.99237249,10276,0.78506470,0.99399817,8232,0.19493103,-0.00162569,0.88253021,0.97999573
3138,0.98733902,0.99217926,10353,0.78086853,0.99396352,8188,0.20647049,-0.00178427,0.88410378,0.98733902
3139,0.99325180,0.99224631,10415,0.78964233,0.99400451,8280,0.20360947,-0.00175820,0.89144707,0.99325180
3140,0.78201294,0.99347377,8200,0.66270828,0.99525115,6949,0.11930466,-0.00177738,0.72236061,0.78201294
3141,0.78983307,0.99341038,8282,0.67062378,0.99523270,7032,0.11920929,-0.00182232,0.73022842,0.78983307
3142,0.78506470,0.99350395,8232,0.65317154,0.99525749,6849,0.13189316,-0.00175354,0.71911812,0.78506470
3143,0.80051422,0.99347141,8394,0.66032410,0.99523195,6924,0.14019012,-0.00176054,0.73041916,0.80051422
3144,0.63266754,0.99541525,6634,0.55274963,0.99711827,5796,0.07991791,-0.00170301,0.59270859,0.63266754
3145,0.63772202,0.99540653,6687,0.56657791,0.99701907,5941,0.07114410,-0.00161254,0.60214996,0.63772202
3146,0.64601898,0.99541313,6774,0.58412552,0.99696495,6125,0.06189346,-0.00155182,0.61507225,0.64601898
3147,0.65898895,0.99531039,6910,0.59938431,0.99685514,6285,0.05960464,-0.00154475,0.62918663,0.65898895
3148,0.76713562,0.99519463,8044,0.96473694,0.99283685,10116,-0.19760132,0.00235778,0.86593628,0.96473694
3149,0.77743530,0.99518856,8152,0.99229813,0.99258900,10405,-0.21486282,0.00259956,0.88486671,0.99229813
3150,0.78325272,0.99512990,8213,1.00498199,0.99242795,10538,-0.22172928,0.00270195,0.89411736,1.00498199
3151,0.78811646,0.99508432,8264,1.02739334,0.99224614,10773,-0.23927689,0.00283818,0.90775490,1.02739334
3152,0.79574585,0.99446515,8344,1.10359192,0.99218008,11572,-0.30784607,0.00228507,0.94966888,1.10359192
3153,0.79545975,0.99438219,8341,1.11064911,0.99204703,11646,-0.31518936,0.00233516,0.95305443,1.11064911
3154,0.80080032,0.99435043,8397,1.10778809,0.99199012,11616,-0.30698776,0.00236031,0.95429420,1.10778809
3155,0.80270767,0.99429645,8417,1.11961365,0.99199180,11740,-0.31690598,0.00230466,0.96116066,1.11961365
3156,0.85096359,0.99348089,8923,1.17378235,0.99219699,12308,-0.32281876,0.00128390,1.01237297,1.17378235
3157,0.85592270,0.99340885,8975,1.17397308,0.99221754,12310,-0.31805038,0.00119132,1.01494789,1.17397308
3158,0.85487366,0.99344060,8964,1.17034912,0.99223362,12272,-0.31547546,0.00120698,1.01261139,1.17034912
3159,0.85201263,0.99340686,8934,1.16968155,0.99221381,12265,-0.31766891,0.00119305,1.01084709,1.16968155
3160,0.93240738,0.99013017,9777,0.75435638,0.99689359,7910,0.17805099,-0.00676342,0.84338188,0.93240738
3161,0.91409683,0.99000996,9585,0.73451996,0.99689445,7702,0.17957687,-0.00688449,0.82430840,0.91409683
3162,0.93269348,0.98999318,9780,0.73184967,0.99682985,7674,0.20084381,-0.00683668,0.83227158,0.93269348
3163,0.92954636,0.98984072,9747,0.72841644,0.99675373,7638,0.20112991,-0.00691301,0.82898140,0.92954636
3164,0.78935623,0.99098947,8277,0.54855347,0.99730293,5752,0.24080276,-0.00631346,0.66895485,0.78935623
3165,0.78697205,0.99095421,8252,0.54512024,0.99730036,5716,0.24185181,-0.00634615,0.66604614,0.78697205
3166,0.79174042,0.99091367,8302,0.54159164,0.99733801,5679,0.25014877,-0.00642433,0.66666603,0.79174042
3167,0.79174042,0.99082461,8302,0.54407120,0.99731499,5705,0.24766922,-0.00649038,0.66790581,0.79174042
3168,0.58078766,0.99610412,6090,0.77495575,0.99493766,8126,-0.19416809,0.00116646,0.67787170,0.77495575
3169,0.56800842,0.99607633,5956,0.76675415,0.99486292,8040,-0.19874573,0.00121341,0.66738129,0.76675415
3170,0.56467056,0.99616280,5921,0.76560974,0.99487079,8028,-0.20093918,0.00129201,0.66514015,0.76560974
3171,0.56180954,0.99625711,5891,0.73738098,0.99492995,7732,-0.17557144,0.00132716,0.64959526,0.73738098
3172,0.65689087,0.99613291,6888,0.69856644,0.99582004,7325,-0.04167557,0.00031287,0.67772865,0.69856644
3173,0.63810349,0.99623289,6691,0.65698624,0.99591377,6889,-0.01888275,0.00031912,0.64754486,0.65698624
3174,0.63381195,0.99625175,6646,0.63514709,0.99597033,6660,-0.00133514,0.00028142,0.63447952,0.63514709
3175,0.63409805,0.99627897,6649,0.61006546,0.99606211,6397,0.02403259,0.00021686,0.62208176,0.63409805
3176,0.60777664,0.99661996,6373,0.40616989,0.99782709,4259,0.20160675,-0.00120713,0.50697327,0.60777664
3177,0.58412552,0.99666046,6125,0.38299561,0.99796689,4016,0.20112991,-0.00130643,0.48356056,0.58412552
3178,0.57477951,0.99666382,6027,0.37174225,0.99802397,3898,0.20303726,-0.00136015,0.47326088,0.57477951
3179,0.56867599,0.99659686,5963,0.37708282,0.99794590,3954,0.19159317,-0.00134903,0.47287941,0.56867599
3180,0.50277710,0.99716417,5272,0.52070618,0.99678298,5460,-0.01792908,0.00038118,0.51174164,0.52070618
3181,0.48055649,0.99710168,5039,0.54512024,0.99624241,5716,-0.06456375,0.00085927,0.51283836,0.54512024
3182,0.48885345,0.99715164,5126,0.59423447,0.99584068,6231,-0.10538101,0.00131096,0.54154396,0.59423447
3183,0.47044754,0.99713897,4933,0.61426163,0.99533850,6441,-0.14381409,0.00180047,0.54235458,0.61426163
3184,0.37775040,0.99750351,3961,0.36764145,0.99827569,3855,0.01010895,-0.00077218,0.37269592,0.37775040
3185,0.37679672,0.99746753,3951,0.36411285,0.99824975,3818,0.01268387,-0.00078222,0.37045479,0.37679672
3186,0.37565231,0.99748778,3939,0.36497116,0.99819543,3827,0.01068115,-0.00070764,0.37031174,0.37565231
3187,0.36945343,0.99747482,3874,0.35991669,0.99823028,3774,0.00953674,-0.00075546,0.36468506,0.36945343
3188,0.37660599,0.99721469,3949,0.38051605,0.99846468,3990,-0.00391006,-0.00124999,0.37856102,0.38051605
3189,0.36525726,0.99726714,3830,0.36487579,0.99864475,3826,0.00038147,-0.00137761,0.36506653,0.36525726
3190,0.36182404,0.99725276,3794,0.36115646,0.99859699,3787,0.00066757,-0.00134423,0.36149025,0.36182404
3191,0.36697388,0.99723236,3848,0.36802292,0.99847478,3859,-0.00104904,-0.00124242,0.36749840,0.36802292
3192,0.41542053,0.99837791,4356,0.33502579,0.99893238,3513,0.08039474,-0.00055446,0.37522316,0.41542053
3193,0.41799545,0.99838437,4383,0.33521652,0.99905015,3515,0.08277893,-0.00066578,0.37660599,0.41799545
3194,0.41809082,0.99851122,4384,0.33664703,0.99905103,3530,0.08144379,-0.00053981,0.37736893,0.41809082
3195,0.42486191,0.99850675,4455,0.34284592,0.99905883,3595,0.08201599,-0.00055208,0.38385391,0.42486191
3196,0.43325424,0.99828891,4543,0.30088425,0.99917170,3155,0.13237000,-0.00088279,0.36706924,0.43325424
3197,0.44460297,0.99828803,4662,0.30364990,0.99920461,3184,0.14095306,-0.00091658,0.37412643,0.44460297
3198,0.44193268,0.99828343,4634,0.30078888,0.99921352,3154,0.14114380,-0.00093009,0.37136078,0.44193268
3199,0.44040680,0.99833128,4618,0.29678345,0.99927331,3112,0.14362335,-0.00094204,0.36859512,0.44040680
3200,0.57735443,0.99680319,6054,0.40645599,0.99798927,4262,0.17089844,-0.00118609,0.49190521,0.57735443
